num_epochs,accuracy,file_name
9,0.9122,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=34_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9232,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=34_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9272,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=34_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9868,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=34_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
16,0.9802,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=34_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.9708,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=34_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.967,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=34_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.988,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=34_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=34_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.973,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=34_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9768,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=34_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.9896,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=34_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=34_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9762,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=34_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9796,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=34_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9772,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=38_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
22,0.9724,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=38_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.9268,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=38_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.919,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=38_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9898,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=38_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
18,0.9844,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=38_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.9644,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=38_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
13,0.971,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=38_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.986,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=38_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=38_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
14,0.9742,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=38_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9752,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=38_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9912,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=38_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=38_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9738,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=38_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.967,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=38_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9796,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9022,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9254,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
17,0.9528,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9876,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=42_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
20,0.9812,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=42_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.9638,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=42_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
12,0.9722,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=42_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.987,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=42_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=42_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.977,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=42_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9756,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=42_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9892,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=42_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=42_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9712,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=42_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.9718,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=42_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9802,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=46_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9106,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=46_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.922,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=46_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9234,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=46_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9876,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=46_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
26,0.9826,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=46_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
12,0.969,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=46_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
17,0.9714,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=2_width=null_filter=46_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.991,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=46_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=46_kernel=4_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9752,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=46_kernel=4_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9736,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=46_kernel=4_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9892,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=4_width=null_filter=46_kernel=4_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
